probe_Japan East,frontend_Asia Pacific (Tokyo),file_Asia Pacific (Tokyo),0.093383168,0.048311808,0.079917824,0.071611392,0.038139136,0.07767424,0.097050112,0.08596864,0.078936832,0.088630528,0.077551872,0.0247552,0.050215168,0.08960768,0.075234816,0.050134016,0.09252736,0.080632064,0.06873216,0.083521536
probe_Japan East,frontend_Asia Pacific (Tokyo),file_Asia Pacific (Osaka),0.113884672,0.108699904,0.109496576,0.09134208,0.08767232,0.116587008,0.102154752,0.095242752,0.104888576,0.095897088,0.109249792,0.106287616,0.110170368,0.106185472,0.095469568,0.104877824,0.09374848,0.104955392,0.086772224,0.09535232
probe_Japan East,frontend_Asia Pacific (Tokyo),file_Asia Pacific (Seoul),0.209561088,0.206865408,0.201087232,0.203070464,0.201412864,0.211000064,0.205458432,0.212423168,0.20999936,0.216128256,0.195648768,0.20900992,0.201901824,0.219647232,0.213928448,0.209401088,0.199930624,0.21930496,0.19495808,0.202375936
probe_Japan East,frontend_Asia Pacific (Tokyo),file_Europe (London),0.966557696,0.964184064,0.962162176,0.969426688,0.965006336,0.973829888,0.974939136,0.921505792,0.969261824,0.970628608,0.949367296,0.922477568,0.965114368,0.23824,0.964370176,0.9273216,0.961371904,0.940923392,0.92927744,0.961271808
probe_Japan East,frontend_Asia Pacific (Tokyo),file_Europe (Paris),1.029666816,1.021632256,1.00927616,0.984307456,0.988256,1.033593344,1.015404032,1.009910016,1.006673152,1.000647168,1.013097984,1.027311616,1.010238464,1.015093504,0.968343296,0.987859456,1.006278656,0.988413184,1.0074752,0.992499456
probe_Japan East,frontend_Asia Pacific (Tokyo),file_Europe (Milan),0.897753088,0.9155712,0.95185024,0.91965184,0.949593088,0.961218048,0.914312704,0.934217216,0.924615936,0.906618368,0.913314304,0.944014336,0.90977024,0.922798848,0.932914432,0.932975616,0.950860544,0.941819904,0.91943552,0.9222208
probe_Japan East,frontend_Asia Pacific (Tokyo),file_Europe (Zurich),0.95448704,0.955996672,0.946055936,0.92692608,0.955817728,0.931072,0.94896896,0.946820608,0.919644672,0.9187648,0.93732096,0.9482496,0.960990208,0.950838784,0.95197696,0.920484352,0.91767552,0.959282944,0.948919552,0.926664704
probe_Japan East,frontend_Asia Pacific (Tokyo),file_US West (N. California),0.562176256,0.471995392,0.474009344,0.512478976,0.476075008,0.470125056,0.47197824,0.47430272,0.493374464,0.519419392,0.521342208,0.47231104,0.466617088,0.515809536,0.468090624,0.512242688,0.51623808,0.50153472,0.471254272,0.467230208
probe_Japan East,frontend_Asia Pacific (Tokyo),file_US West (Oregon),0.481288192,0.469179136,0.47315328,0.425650176,0.425888768,0.422129408,0.42806272,0.468567552,0.469489664,0.473328896,0.42135424,0.117266432,0.423628032,0.42610816,0.449964288,0.472839936,0.468705024,0.434361088,0.422741504,0.422619136
probe_Japan East,frontend_Asia Pacific (Tokyo),file_US East (Virginia),0.706856448,0.706554368,0.780167168,0.741508352,0.73448576,0.709862912,0.697090048,0.768860928,0.736041472,0.711858944,0.706810368,0.7046528,0.705517568,0.704900352,0.706957312,0.702347008,0.75012992,0.732080128,0.7508736,0.701458944
