probe_Asia Pacific (Tokyo),frontend_Asia Pacific (Tokyo),file_Asia Pacific (Tokyo),0.10127513599999999,0.100411136,0.097075968,0.075226112,0.086857984,0.095071488,0.088248576,0.08746163200000001,0.089159168,0.0833088,0.091696896,0.077052416,0.094329344,0.078675712,0.08819430400000002,0.07425817600000001,0.026111232,0.080050176,0.08579404799999998,0.082329088
probe_Asia Pacific (Tokyo),frontend_Asia Pacific (Tokyo),file_Asia Pacific (Seoul),0.21018879999999998,0.21365862399999996,0.21589555200000002,0.21872358400000003,0.20539392,0.200128512,0.21869465600000002,0.21737216,0.057805056,0.18830054400000001,0.201544448,0.054737408,0.219014144,0.209443072,0.205046784,0.20986444799999998,0.22050713599999996,0.21439846399999998,0.214201856,0.21155635199999998
probe_Asia Pacific (Tokyo),frontend_Asia Pacific (Tokyo),file_Asia Pacific (Osaka),0.125545472,0.06279168,0.105124864,0.10255744,0.095972352,0.100263424,0.063548672,0.097772288,0.092700672,0.06473113600000001,0.111076608,0.112777472,0.08968499199999999,0.10661324800000001,0.070223872,0.105486848,0.112388352,0.091316736,0.07055846399999999,0.11134003199999999
probe_Asia Pacific (Tokyo),frontend_Asia Pacific (Tokyo),file_Asia Pacific (Singapore),0.332882432,0.356182016,0.364920576,0.34098585600000003,0.346291968,0.319519744,0.0885824,0.349627648,0.34331955200000003,0.350404352,0.337642496,0.348784896,0.30729881600000003,0.361975552,0.33661926400000003,0.407459584,0.361037568,0.352347648,0.337456128,0.31188915199999995
probe_Asia Pacific (Tokyo),frontend_Asia Pacific (Tokyo),file_Asia Pacific (Sidney),0.502594816,0.500570624,0.493620992,0.536097536,0.544260864,0.5345013759999999,0.484256256,0.47468416,0.5128737279999999,0.48729676800000005,0.464383488,0.4852520960000001,0.507486208,0.44264064000000003,0.47888384,0.45335603199999996,0.442650112,0.124334848,0.49711027199999996,0.495338496
probe_Asia Pacific (Tokyo),frontend_Asia Pacific (Tokyo),file_Asia Pacific (Mumbai),0.614207232,0.6191523839999998,0.5962329599999999,0.5988884480000001,0.5556400640000001,0.581806336,0.59901824,0.6329315839999999,0.5493690880000001,0.600656384,0.5719285759999999,0.5664427519999999,0.6158223359999999,0.578530816,0.570008064,0.5353791999999999,0.541222912,0.5740075520000001,0.5756863999999999,0.590921472
probe_Asia Pacific (Tokyo),frontend_Asia Pacific (Tokyo),file_Canada (Central),0.6767080959999999,0.63631232,0.6599429120000001,0.657687552,0.665232128,0.64150016,0.628901376,0.636632064,0.6585902080000001,0.643884032,0.6435512319999999,0.673468928,0.639281152,0.643324928,0.644181248,0.13041715199999998,0.638515712,0.645174272,0.652625408,0.659961856
probe_Asia Pacific (Tokyo),frontend_Asia Pacific (Tokyo),file_EU (Frankfurt),0.9762424320000002,1.0247974399999997,0.9695582720000001,0.936571392,0.955625984,1.019496192,0.9648870399999999,0.982193408,0.242125568,1.026074624,0.9659665919999999,0.9856652800000001,1.015083008,0.956198656,1.01252096,0.977334272,1.02495872,0.247534592,0.966071296,0.9235427840000001
probe_Asia Pacific (Tokyo),frontend_Asia Pacific (Tokyo),file_Europe (Zurich),0.959477504,0.905995008,0.94535424,0.9593976320000001,0.9872156160000001,0.908969472,0.954635776,0.94017792,0.912127232,0.94964096,0.96251136,0.8972679680000001,0.9429204480000001,0.9545781760000001,0.962456064,0.93576704,0.910597632,0.909692928,0.9501345280000001,0.954327808
probe_Asia Pacific (Tokyo),frontend_Asia Pacific (Tokyo),file_EU (Stockholm),1.088878336,1.027960064,1.05748608,1.060830208,1.049133568,1.0586199040000002,1.040576768,1.0109450240000002,1.0522112,1.01813248,1.06196736,1.045966336,1.0252029440000001,1.0499919359999998,1.00589952,1.0491036159999998,1.0738944,1.042523136,1.0514314239999998,1.0513599999999999
probe_Asia Pacific (Tokyo),frontend_Asia Pacific (Tokyo),file_Europe (Milan),0.9160110079999999,0.943151616,0.9093660160000001,0.941040384,0.93518464,0.9283054079999999,0.92587392,0.904110336,0.895388416,0.9406461439999999,0.9445831679999999,0.94669696,0.23569843199999999,0.895432192,0.9344522240000002,0.9328686079999999,0.920544256,0.9230463999999999,0.936647424,0.8915174400000001
probe_Asia Pacific (Tokyo),frontend_Asia Pacific (Tokyo),file_EU (Ireland),0.9073579519999999,0.8280998399999999,0.874479616,0.844480768,0.831685888,0.830595328,0.8261900799999999,0.8651855359999999,0.849311744,0.877223168,0.855062016,0.862005504,0.8316372479999999,0.873035264,0.8365112320000001,0.857220096,0.826119168,0.828369408,0.867730688,0.833872128
probe_Asia Pacific (Tokyo),frontend_Asia Pacific (Tokyo),file_Europe (London),0.9749460480000001,0.880156416,0.8815083520000001,0.8784133120000001,0.8700049919999999,0.892282112,0.9090193919999999,0.878819328,0.87272704,0.8756285439999999,0.881607936,0.909284352,0.909190656,0.918625024,0.9137489919999999,0.9126996480000001,0.9133626880000001,0.874226688,0.9211330560000001,0.878013696
probe_Asia Pacific (Tokyo),frontend_Asia Pacific (Tokyo),file_Europe (Paris),0.9621629439999999,0.919281408,0.941085696,0.903964416,0.96193024,0.905909248,0.8942300160000001,0.9411110400000001,0.9421619199999999,0.8942978559999999,0.9356157439999999,0.8999377919999999,0.9393203199999999,0.9365557760000001,0.9044451840000001,0.9397831680000001,0.93185408,0.9377256960000001,0.901889536,0.899811072
