cdgeb-probe-08,cdgeb-server-13,cdgeb-file-02,1.615835,0.819226,0.817575,0.816504,0.821321,0.8166,0.817583,0.816399,0.816304,0.816575,0.816685,0.814738,0.816705,0.819514,0.812696,0.816087,0.821446,0.818996,0.819017,0.81972
cdgeb-probe-14,cdgeb-server-07,cdgeb-file-06,0.611629,0.399362,0.397837,0.400687,0.396069,0.394313,0.393007,0.396215,0.394861,0.394658,0.398006,0.396291,0.398164,0.398548,0.395461,0.394378,0.394585,0.395243,0.393578,0.395823
cdgeb-probe-05,cdgeb-server-15,cdgeb-file-01,1.170889,0.518758,0.517972,0.513377,0.514197,0.512659,0.515322,0.513906,0.551242,0.518739,0.51646,0.540669,0.511817,0.515488,0.51562,0.514447,0.515526,0.515467,0.518342,0.515971
cdgeb-probe-08,cdgeb-server-05,cdgeb-file-12,1.197052,0.643362,0.640253,0.637455,0.641288,0.643391,0.646467,0.637396,0.639615,0.640374,0.637383,0.641156,0.635559,0.654406,0.645981,0.639449,0.647002,0.650138,0.641378,0.642516
cdgeb-probe-07,cdgeb-server-15,cdgeb-file-10,0.230599,0.12507,0.122552,0.123893,0.131485,0.121981,0.123766,0.128372,0.122645,0.124281,0.122324,0.162225,0.125683,0.123241,0.123609,0.123063,0.123686,0.123299,0.123503,0.128166
cdgeb-probe-09,cdgeb-server-10,cdgeb-file-02,0.629016,0.22244,0.210817,0.209862,0.220675,0.218219,0.224653,0.218902,0.221796,0.207195,0.217476,0.217672,0.219656,0.206433,0.211779,0.220565,0.220901,0.221051,0.221227,0.207698
cdgeb-probe-05,cdgeb-server-11,cdgeb-file-03,0.374823,0.250169,0.253346,0.250716,0.250637,0.253804,0.254259,0.253621,0.255466,0.278364,0.252248,0.253504,0.252057,0.251328,0.250798,0.250644,0.252114,0.252269,0.2519,0.252697
cdgeb-probe-04,cdgeb-server-07,cdgeb-file-12,0.392287,0.187306,0.188834,0.188314,0.187819,0.190113,0.189854,0.188409,0.188845,0.187407,0.189889,0.187997,0.187737,0.188106,0.187897,0.190281,0.188239,0.18913,0.187081,0.191599
cdgeb-probe-01,cdgeb-server-03,cdgeb-file-01,2.43257,0.527342,0.529404,0.521414,0.526698,0.525357,0.544642,0.52635,0.526632,0.522279,0.527182,0.528521,0.528345,0.525403,0.521202,0.52578,0.527749,0.52662,0.527845,0.52904
cdgeb-probe-12,cdgeb-server-15,cdgeb-file-09,1.039802,0.613232,0.615293,0.613441,0.624729,0.634269,0.617546,0.614872,0.613927,0.611409,0.61898,0.621123,0.620141,0.613101,0.611462,0.617354,0.616912,0.617256,0.617208,0.620742
cdgeb-probe-04,cdgeb-server-16,cdgeb-file-02,0.377312,0.326362,0.28983,0.288228,0.291157,0.292973,0.288989,0.28913,0.290457,0.294577,0.288372,0.290688,0.290834,0.288607,0.290039,0.291924,0.29887,0.292767,0.290269,0.29251
cdgeb-probe-14,cdgeb-server-01,cdgeb-file-15,1.187603,0.534969,0.548433,0.544606,0.538827,0.545795,0.537333,0.536876,0.535079,0.540069,0.539448,0.544282,0.54349,0.538348,0.540216,0.578692,0.590941,0.534636,0.5407,0.539116
